tx_id,timestamp,amount,region,wallet_type
C0000445,2025-09-29 04:11:00.882157,373.91,North,govt
C0000446,2025-09-29 04:18:00.882157,970.22,North,merchant
C0000447,2025-09-29 04:24:00.882157,4189.17,South,retail
C0000448,2025-09-29 04:31:00.882157,4264.04,South,govt
C0000449,2025-09-29 04:37:00.882157,3405.35,East,retail
C0000450,2025-09-29 04:44:00.882157,2421.44,North,merchant
C0000451,2025-09-29 04:50:00.882157,3248.0,East,retail
C0000452,2025-09-29 04:57:00.882157,2281.25,West,retail
C0000453,2025-09-29 05:03:00.882157,1010.6,Central,retail
C0000454,2025-09-29 05:10:00.882157,4132.62,South,retail
C0000455,2025-09-29 05:16:00.882157,2397.04,West,retail
C0000456,2025-09-29 05:23:00.882157,2077.2,North,merchant
C0000457,2025-09-29 05:29:00.882157,4371.8,Central,retail
C0000458,2025-09-29 05:36:00.882157,2241.64,West,retail
C0000459,2025-09-29 05:42:00.882157,498.78,Central,retail
C0000460,2025-09-29 05:49:00.882157,4647.72,West,p2p
C0000461,2025-09-29 05:55:00.882157,1489.86,North,retail
C0000462,2025-09-29 06:02:00.882157,3355.6,North,retail
C0000463,2025-09-29 06:08:00.882157,762.42,East,retail
C0000464,2025-09-29 06:15:00.882157,2249.13,South,retail
C0000465,2025-09-29 06:21:00.882157,1399.6,North,p2p
C0000466,2025-09-29 06:28:00.882157,1932.3,West,retail
C0000467,2025-09-29 06:34:00.882157,847.94,West,retail
C0000468,2025-09-29 06:41:00.882157,506.79,West,merchant
C0000469,2025-09-29 06:47:00.882157,2685.71,South,govt
C0000470,2025-09-29 06:54:00.882157,3875.37,East,merchant
C0000471,2025-09-29 07:00:00.882157,1554.82,East,retail
C0000472,2025-09-29 07:07:00.882157,1959.01,East,retail
C0000473,2025-09-29 07:13:00.882157,961.63,South,retail
C0000474,2025-09-29 07:20:00.882157,1081.39,East,merchant
C0000475,2025-09-29 07:26:00.882157,1106.72,West,merchant
C0000476,2025-09-29 07:33:00.882157,2409.29,West,p2p
C0000477,2025-09-29 07:39:00.882157,444.23,South,p2p
C0000478,2025-09-29 07:46:00.882157,2565.28,West,retail
C0000479,2025-09-29 07:52:00.882157,1575.54,North,retail
C0000480,2025-09-29 07:59:00.882157,1895.86,Central,retail
C0000481,2025-09-29 08:05:00.882157,2589.96,West,retail
C0000482,2025-09-29 08:12:00.882157,4897.33,West,govt
C0000483,2025-09-29 08:18:00.882157,1918.2,North,retail
C0000484,2025-09-29 08:25:00.882157,1644.0,West,retail
C0000485,2025-09-29 08:31:00.882157,3659.83,East,merchant
C0000486,2025-09-29 08:38:00.882157,1998.95,North,govt
C0000487,2025-09-29 08:44:00.882157,2916.38,Central,retail
C0000488,2025-09-29 08:51:00.882157,1557.01,South,retail
C0000489,2025-09-29 08:57:00.882157,6214.62,North,retail
C0000490,2025-09-29 09:04:00.882157,5835.58,East,retail
C0000491,2025-09-29 09:10:00.882157,1813.94,East,retail
C0000492,2025-09-29 09:17:00.882157,3627.35,North,retail
C0000493,2025-09-29 09:23:00.882157,1685.36,East,retail
C0000494,2025-09-29 09:30:00.882157,1349.39,South,retail
C0000495,2025-09-29 09:36:00.882157,2479.03,Central,merchant
C0000496,2025-09-29 09:43:00.882157,3901.39,South,retail
C0000497,2025-09-29 09:49:00.882157,2299.84,Central,merchant
C0000498,2025-09-29 09:56:00.882157,1991.02,West,govt
C0000499,2025-09-29 10:02:00.882157,2739.77,South,retail
C0000500,2025-09-29 10:09:00.882157,1493.68,West,govt
C0000501,2025-09-29 10:15:00.882157,340.16,East,merchant
C0000502,2025-09-29 10:22:00.882157,3664.84,Central,retail
C0000503,2025-09-29 10:28:00.882157,794.8,East,retail
C0000504,2025-09-29 10:35:00.882157,2232.49,West,retail
C0000505,2025-09-29 10:41:00.882157,6261.24,West,retail
C0000506,2025-09-29 10:48:00.882157,542.89,South,merchant
C0000507,2025-09-29 10:54:00.882157,1737.81,South,retail
C0000508,2025-09-29 11:01:00.882157,435.52,North,retail
C0000509,2025-09-29 11:07:00.882157,566.23,North,retail
C0000510,2025-09-29 11:14:00.882157,1089.75,South,retail
C0000511,2025-09-29 11:20:00.882157,1650.57,Central,merchant
C0000512,2025-09-29 11:27:00.882157,2720.01,East,retail
C0000513,2025-09-29 11:33:00.882157,4689.47,West,retail
C0000514,2025-09-29 11:40:00.882157,623.8,East,retail
C0000515,2025-09-29 11:46:00.882157,306.0,East,retail
C0000516,2025-09-29 11:53:00.882157,1459.56,East,retail
C0000517,2025-09-29 11:59:00.882157,4296.89,North,merchant
C0000518,2025-09-29 12:06:00.882157,11192.68,East,retail
C0000519,2025-09-29 12:12:00.882157,2724.63,East,merchant
C0000520,2025-09-29 12:19:00.882157,373.09,Central,p2p
C0000521,2025-09-29 12:25:00.882157,1913.07,South,retail
C0000522,2025-09-29 12:32:00.882157,1414.35,South,retail
C0000523,2025-09-29 12:38:00.882157,1154.48,Central,merchant
C0000524,2025-09-29 12:45:00.882157,1235.58,North,retail
C0000525,2025-09-29 12:51:00.882157,1290.98,South,merchant
C0000526,2025-09-29 12:58:00.882157,3242.81,North,merchant
C0000527,2025-09-29 13:04:00.882157,3051.36,North,retail
C0000528,2025-09-29 13:11:00.882157,5836.16,West,merchant
C0000529,2025-09-29 13:17:00.882157,1406.23,South,retail
C0000530,2025-09-29 13:24:00.882157,6553.4,West,retail
C0000531,2025-09-29 13:30:00.882157,890.96,West,retail
C0000532,2025-09-29 13:37:00.882157,2098.35,East,govt
C0000533,2025-09-29 13:43:00.882157,5869.81,South,govt
C0000534,2025-09-29 13:50:00.882157,4039.74,West,retail
C0000535,2025-09-29 13:56:00.882157,1320.74,West,merchant
C0000536,2025-09-29 14:03:00.882157,443.97,North,p2p
C0000537,2025-09-29 14:09:00.882157,2175.53,West,p2p
C0000538,2025-09-29 14:16:00.882157,2756.13,Central,merchant
C0000539,2025-09-29 14:22:00.882157,1983.93,Central,retail
C0000540,2025-09-29 14:29:00.882157,3548.03,Central,retail
C0000541,2025-09-29 14:35:00.882157,1648.69,North,govt
C0000542,2025-09-29 14:42:00.882157,2053.55,East,retail
C0000543,2025-09-29 14:48:00.882157,801.87,East,p2p
C0000544,2025-09-29 14:55:00.882157,985.45,North,retail
C0000545,2025-09-29 15:01:00.882157,1918.23,Central,retail
C0000546,2025-09-29 15:08:00.882157,3266.55,Central,retail
C0000547,2025-09-29 15:14:00.882157,2699.64,South,govt
C0000548,2025-09-29 15:21:00.882157,1186.42,South,retail
C0000549,2025-09-29 15:27:00.882157,2419.84,West,retail
C0000550,2025-09-29 15:34:00.882157,3596.02,Central,retail
C0000551,2025-09-29 15:40:00.882157,2664.15,North,retail
C0000552,2025-09-29 15:47:00.882157,1277.4,East,retail
C0000553,2025-09-29 15:53:00.882157,2836.52,North,merchant
C0000554,2025-09-29 16:00:00.882157,618.39,West,retail
C0000555,2025-09-29 16:06:00.882157,4411.14,Central,retail
C0000556,2025-09-29 16:13:00.882157,402.83,South,merchant
C0000557,2025-09-29 16:19:00.882157,3326.66,South,retail
C0000558,2025-09-29 16:26:00.882157,2541.6,North,govt
C0000559,2025-09-29 16:32:00.882157,2777.67,East,retail
C0000560,2025-09-29 16:39:00.882157,1427.4,North,p2p
C0000561,2025-09-29 16:45:00.882157,3062.93,South,merchant
C0000562,2025-09-29 16:52:00.882157,5505.24,East,merchant
C0000563,2025-09-29 16:58:00.882157,4248.68,East,retail
C0000564,2025-09-29 17:05:00.882157,1288.23,East,retail
C0000565,2025-09-29 17:11:00.882157,2169.61,North,p2p
C0000566,2025-09-29 17:18:00.882157,3197.66,West,retail
C0000567,2025-09-29 17:24:00.882157,1969.01,South,retail
C0000568,2025-09-29 17:31:00.882157,461.65,West,retail
C0000569,2025-09-29 17:37:00.882157,1384.54,North,retail
C0000570,2025-09-29 17:44:00.882157,2637.16,North,merchant
C0000571,2025-09-29 17:50:00.882157,1926.67,South,merchant
C0000572,2025-09-29 17:57:00.882157,625.08,Central,retail
C0000573,2025-09-29 18:03:00.882157,3460.58,South,govt
C0000574,2025-09-29 18:10:00.882157,1425.15,North,retail
C0000575,2025-09-29 18:16:00.882157,609.29,South,retail
C0000576,2025-09-29 18:23:00.882157,1441.68,Central,p2p
C0000577,2025-09-29 18:29:00.882157,7184.57,North,merchant
C0000578,2025-09-29 18:36:00.882157,553.82,South,retail
C0000579,2025-09-29 18:42:00.882157,1396.59,West,retail
C0000580,2025-09-29 18:49:00.882157,2748.07,Central,merchant
C0000581,2025-09-29 18:55:00.882157,550.15,West,retail
C0000582,2025-09-29 19:02:00.882157,979.71,South,p2p
C0000583,2025-09-29 19:08:00.882157,578.67,North,retail
C0000584,2025-09-29 19:15:00.882157,2152.03,West,merchant
C0000585,2025-09-29 19:21:00.882157,582.26,West,retail
C0000586,2025-09-29 19:28:00.882157,1239.18,South,merchant
C0000587,2025-09-29 19:34:00.882157,4020.59,Central,retail
C0000588,2025-09-29 19:41:00.882157,1590.12,East,merchant
C0000589,2025-09-29 19:47:00.882157,2878.55,Central,p2p
C0000590,2025-09-29 19:54:00.882157,6103.19,North,merchant
C0000591,2025-09-29 20:00:00.882157,477.35,West,govt
C0000592,2025-09-29 20:07:00.882157,1706.4,South,retail
C0000593,2025-09-29 20:13:00.882157,1198.86,North,govt
C0000594,2025-09-29 20:20:00.882157,6837.71,South,p2p
C0000595,2025-09-29 20:26:00.882157,1619.42,East,retail
C0000596,2025-09-29 20:33:00.882157,2591.24,West,retail
C0000597,2025-09-29 20:39:00.882157,3251.48,North,merchant
C0000598,2025-09-29 20:46:00.882157,3344.34,East,retail
C0000599,2025-09-29 20:52:00.882157,1952.08,East,retail
C0000600,2025-09-29 20:59:00.882157,1112.24,East,retail
C0000601,2025-09-29 21:05:00.882157,1863.56,North,retail
C0000602,2025-09-29 21:12:00.882157,2439.38,West,retail
C0000603,2025-09-29 21:18:00.882157,7909.56,North,govt
C0000604,2025-09-29 21:25:00.882157,1331.61,South,retail
C0000605,2025-09-29 21:31:00.882157,694.77,North,retail
C0000606,2025-09-29 21:38:00.882157,2258.42,East,retail
C0000607,2025-09-29 21:44:00.882157,5560.81,Central,retail
C0000608,2025-09-29 21:51:00.882157,1991.37,East,merchant
C0000609,2025-09-29 21:57:00.882157,2588.71,South,retail
C0000610,2025-09-29 22:04:00.882157,3722.24,Central,retail
C0000611,2025-09-29 22:10:00.882157,1017.28,East,retail
C0000612,2025-09-29 22:17:00.882157,849.35,West,p2p
C0000613,2025-09-29 22:23:00.882157,7558.81,North,retail
C0000614,2025-09-29 22:30:00.882157,3376.84,South,merchant
C0000615,2025-09-29 22:36:00.882157,3498.56,South,retail
C0000616,2025-09-29 22:43:00.882157,2177.87,South,retail
C0000617,2025-09-29 22:49:00.882157,1145.71,Central,merchant
C0000618,2025-09-29 22:56:00.882157,1676.95,Central,p2p
C0000619,2025-09-29 23:02:00.882157,384.43,East,merchant
C0000620,2025-09-29 23:09:00.882157,5542.51,West,merchant
C0000621,2025-09-29 23:15:00.882157,587.95,East,retail
C0000622,2025-09-29 23:22:00.882157,869.44,Central,merchant
C0000623,2025-09-29 23:28:00.882157,4999.45,North,retail
C0000624,2025-09-29 23:35:00.882157,515.66,Central,retail
C0000625,2025-09-29 23:41:00.882157,2592.53,North,p2p
C0000626,2025-09-29 23:48:00.882157,1633.95,East,p2p
C0000627,2025-09-29 23:54:00.882157,637.99,West,retail
C0000628,2025-09-30 00:01:00.882157,2694.74,South,merchant
C0000629,2025-09-30 00:07:00.882157,4202.94,North,merchant
C0000630,2025-09-30 00:14:00.882157,2289.88,South,retail
C0000631,2025-09-30 00:20:00.882157,1626.41,East,retail
C0000632,2025-09-30 00:27:00.882157,1102.22,East,p2p
C0000633,2025-09-30 00:33:00.882157,1378.04,South,p2p
C0000634,2025-09-30 00:40:00.882157,3127.88,North,merchant
C0000635,2025-09-30 00:46:00.882157,1200.65,East,retail
C0000636,2025-09-30 00:53:00.882157,3746.48,North,retail
C0000637,2025-09-30 00:59:00.882157,5086.24,West,merchant
C0000638,2025-09-30 01:06:00.882157,2033.97,West,retail
C0000639,2025-09-30 01:12:00.882157,4023.13,South,merchant
C0000640,2025-09-30 01:19:00.882157,1217.27,North,govt
C0000641,2025-09-30 01:25:00.882157,3036.14,Central,retail
C0000642,2025-09-30 01:32:00.882157,4327.93,West,govt
C0000643,2025-09-30 01:38:00.882157,1520.66,South,retail
C0000644,2025-09-30 01:45:00.882157,1261.17,Central,govt
C0000645,2025-09-30 01:51:00.882157,646.0,North,retail
C0000646,2025-09-30 01:58:00.882157,1581.75,Central,retail
C0000647,2025-09-30 02:04:00.882157,2086.11,East,retail
C0000648,2025-09-30 02:11:00.882157,476.54,Central,p2p
C0000649,2025-09-30 02:17:00.882157,2930.15,South,merchant
C0000650,2025-09-30 02:24:00.882157,1906.62,East,retail
C0000651,2025-09-30 02:30:00.882157,1274.61,South,govt
C0000652,2025-09-30 02:37:00.882157,2283.36,South,retail
C0000653,2025-09-30 02:43:00.882157,3943.95,West,p2p
C0000654,2025-09-30 02:50:00.882157,3552.35,Central,retail
C0000655,2025-09-30 02:56:00.882157,1235.35,South,retail
C0000656,2025-09-30 03:03:00.882157,1867.27,Central,retail
C0000657,2025-09-30 03:09:00.882157,3430.74,East,retail
C0000658,2025-09-30 03:16:00.882157,3087.44,East,retail
C0000659,2025-09-30 03:22:00.882157,2142.44,North,retail
C0000660,2025-09-30 03:29:00.882157,1063.6,North,govt
C0000661,2025-09-30 03:35:00.882157,2746.4,West,merchant
C0000662,2025-09-30 03:42:00.882157,1453.37,South,retail
C0000663,2025-09-30 03:48:00.882157,2918.89,West,merchant
C0000664,2025-09-30 03:55:00.882157,1486.72,West,retail
C0000665,2025-09-30 04:01:00.882157,3117.37,West,retail
C0000666,2025-09-30 04:08:00.882157,1383.57,Central,retail
C0000667,2025-09-30 04:14:00.882157,600.37,Central,retail
C0000668,2025-09-30 04:21:00.882157,3307.35,West,merchant
C0000669,2025-09-30 04:27:00.882157,1045.77,North,retail
C0000670,2025-09-30 04:34:00.882157,4016.61,West,merchant
C0000671,2025-09-30 04:40:00.882157,1511.36,South,retail
C0000672,2025-09-30 04:47:00.882157,459.38,Central,retail
C0000673,2025-09-30 04:53:00.882157,1070.79,West,retail
C0000674,2025-09-30 05:00:00.882157,1292.05,Central,retail
C0000675,2025-09-30 05:06:00.882157,378.39,West,retail
C0000676,2025-09-30 05:13:00.882157,2823.26,West,merchant
C0000677,2025-09-30 05:19:00.882157,3388.34,North,govt
C0000678,2025-09-30 05:26:00.882157,2711.79,North,p2p
C0000679,2025-09-30 05:32:00.882157,5150.37,North,p2p
C0000680,2025-09-30 05:39:00.882157,595.14,North,retail
C0000681,2025-09-30 05:45:00.882157,830.28,North,merchant
C0000682,2025-09-30 05:52:00.882157,1090.44,South,retail
C0000683,2025-09-30 05:58:00.882157,3254.97,West,p2p
C0000684,2025-09-30 06:05:00.882157,5885.74,North,retail
C0000685,2025-09-30 06:11:00.882157,1188.31,East,govt
C0000686,2025-09-30 06:18:00.882157,2133.48,South,retail
C0000687,2025-09-30 06:24:00.882157,4421.71,North,retail
C0000688,2025-09-30 06:31:00.882157,2227.21,Central,merchant
C0000689,2025-09-30 06:37:00.882157,1290.24,South,retail
C0000690,2025-09-30 06:44:00.882157,1749.04,West,merchant
C0000691,2025-09-30 06:50:00.882157,845.31,East,merchant
C0000692,2025-09-30 06:57:00.882157,4247.64,North,retail
C0000693,2025-09-30 07:03:00.882157,1605.66,West,retail
C0000694,2025-09-30 07:10:00.882157,1749.78,East,retail
C0000695,2025-09-30 07:16:00.882157,2748.46,South,merchant
C0000696,2025-09-30 07:23:00.882157,1059.06,East,retail
C0000697,2025-09-30 07:29:00.882157,3447.73,North,retail
C0000698,2025-09-30 07:36:00.882157,1978.01,South,retail
C0000699,2025-09-30 07:42:00.882157,838.16,South,merchant
C0000700,2025-09-30 07:49:00.882157,2108.99,West,retail
C0000701,2025-09-30 07:55:00.882157,5471.46,South,merchant
C0000702,2025-09-30 08:02:00.882157,2384.29,South,retail
C0000703,2025-09-30 08:08:00.882157,2511.03,Central,retail
C0000704,2025-09-30 08:15:00.882157,2607.53,North,govt
C0000705,2025-09-30 08:21:00.882157,4097.29,South,retail
C0000706,2025-09-30 08:28:00.882157,2589.98,North,retail
C0000707,2025-09-30 08:34:00.882157,2303.59,South,govt
C0000708,2025-09-30 08:41:00.882157,1338.11,West,merchant
C0000709,2025-09-30 08:47:00.882157,3036.31,South,retail
C0000710,2025-09-30 08:54:00.882157,1586.76,West,retail
C0000711,2025-09-30 09:00:00.882157,1278.39,West,merchant
C0000712,2025-09-30 09:07:00.882157,3291.58,East,p2p
C0000713,2025-09-30 09:13:00.882157,1188.6,East,merchant
C0000714,2025-09-30 09:20:00.882157,1717.33,Central,merchant
C0000715,2025-09-30 09:26:00.882157,2508.07,North,retail
C0000716,2025-09-30 09:33:00.882157,2605.26,East,p2p
C0000717,2025-09-30 09:39:00.882157,753.59,East,merchant
C0000718,2025-09-30 09:46:00.882157,1965.42,North,merchant
C0000719,2025-09-30 09:52:00.882157,1469.88,South,govt
C0000720,2025-09-30 09:59:00.882157,1707.55,South,merchant
C0000721,2025-09-30 10:05:00.882157,1021.79,East,retail
C0000722,2025-09-30 10:12:00.882157,713.18,North,retail
C0000723,2025-09-30 10:18:00.882157,425.03,North,retail
C0000724,2025-09-30 10:25:00.882157,376.78,Central,merchant
C0000725,2025-09-30 10:31:00.882157,876.22,West,merchant
C0000726,2025-09-30 10:38:00.882157,531.78,North,retail
C0000727,2025-09-30 10:44:00.882157,5602.87,South,retail
C0000728,2025-09-30 10:51:00.882157,1802.93,West,merchant
C0000729,2025-09-30 10:57:00.882157,301.81,North,retail
C0000730,2025-09-30 11:04:00.882157,1079.4,North,merchant
C0000731,2025-09-30 11:10:00.882157,1604.14,South,retail
C0000732,2025-09-30 11:17:00.882157,4022.42,East,retail
C0000733,2025-09-30 11:23:00.882157,2390.68,North,merchant
C0000734,2025-09-30 11:30:00.882157,2747.49,East,retail
C0000735,2025-09-30 11:36:00.882157,1901.67,South,govt
C0000736,2025-09-30 11:43:00.882157,2662.35,West,p2p
C0000737,2025-09-30 11:49:00.882157,776.78,North,govt
C0000738,2025-09-30 11:56:00.882157,5706.11,North,retail
C0000739,2025-09-30 12:02:00.882157,2063.76,North,merchant
C0000740,2025-09-30 12:09:00.882157,580.47,North,retail
C0000741,2025-09-30 12:15:00.882157,759.79,East,retail
C0000742,2025-09-30 12:22:00.882157,4824.13,East,retail
C0000743,2025-09-30 12:28:00.882157,1589.95,East,merchant
C0000744,2025-09-30 12:35:00.882157,5113.89,West,merchant
C0000745,2025-09-30 12:41:00.882157,1380.5,South,merchant
C0000746,2025-09-30 12:48:00.882157,963.23,South,retail
C0000747,2025-09-30 12:54:00.882157,3568.98,East,merchant
C0000748,2025-09-30 13:01:00.882157,1225.19,West,govt
C0000749,2025-09-30 13:07:00.882157,3154.02,East,merchant
C0000750,2025-09-30 13:14:00.882157,499.63,South,retail
C0000751,2025-09-30 13:20:00.882157,2284.04,North,retail
C0000752,2025-09-30 13:27:00.882157,152.07,East,merchant
C0000753,2025-09-30 13:33:00.882157,2098.52,Central,govt
C0000754,2025-09-30 13:40:00.882157,3096.78,North,merchant
C0000755,2025-09-30 13:46:00.882157,4147.19,West,retail
C0000756,2025-09-30 13:53:00.882157,890.52,East,merchant
C0000757,2025-09-30 13:59:00.882157,1332.28,East,retail
C0000758,2025-09-30 14:06:00.882157,1347.37,North,retail
C0000759,2025-09-30 14:12:00.882157,676.65,South,merchant
C0000760,2025-09-30 14:19:00.882157,1072.52,West,retail
C0000761,2025-09-30 14:25:00.882157,3421.54,North,p2p
C0000762,2025-09-30 14:32:00.882157,685.41,Central,retail
C0000763,2025-09-30 14:38:00.882157,2056.19,South,merchant
C0000764,2025-09-30 14:45:00.882157,579.58,North,retail
C0000765,2025-09-30 14:51:00.882157,454.49,East,retail
C0000766,2025-09-30 14:58:00.882157,1119.37,Central,merchant
C0000767,2025-09-30 15:04:00.882157,3381.07,Central,retail
C0000768,2025-09-30 15:11:00.882157,1992.49,Central,retail
C0000769,2025-09-30 15:17:00.882157,809.66,East,merchant
C0000770,2025-09-30 15:24:00.882157,695.69,East,retail
C0000771,2025-09-30 15:30:00.882157,1974.84,West,retail
C0000772,2025-09-30 15:37:00.882157,2286.95,Central,retail
C0000773,2025-09-30 15:43:00.882157,3290.8,North,retail
C0000774,2025-09-30 15:50:00.882157,1712.31,West,retail
C0000775,2025-09-30 15:56:00.882157,2221.07,East,retail
C0000776,2025-09-30 16:03:00.882157,947.39,North,retail
C0000777,2025-09-30 16:09:00.882157,7322.43,West,p2p
C0000778,2025-09-30 16:16:00.882157,1229.54,West,retail
C0000779,2025-09-30 16:22:00.882157,3003.5,East,merchant
C0000780,2025-09-30 16:29:00.882157,381.49,West,retail
C0000781,2025-09-30 16:35:00.882157,4148.04,South,retail
C0000782,2025-09-30 16:42:00.882157,1074.82,North,merchant
C0000783,2025-09-30 16:48:00.882157,8143.85,North,merchant
C0000784,2025-09-30 16:55:00.882157,429.2,North,retail
C0000785,2025-09-30 17:01:00.882157,993.74,West,retail
C0000786,2025-09-30 17:08:00.882157,1154.59,South,merchant
C0000787,2025-09-30 17:14:00.882157,3329.79,North,merchant
C0000788,2025-09-30 17:21:00.882157,526.03,South,govt
C0000789,2025-09-30 17:27:00.882157,682.59,Central,merchant
C0000790,2025-09-30 17:34:00.882157,1598.27,West,merchant
C0000791,2025-09-30 17:40:00.882157,4040.8,North,retail
C0000792,2025-09-30 17:47:00.882157,3608.23,West,retail
C0000793,2025-09-30 17:53:00.882157,4064.82,West,merchant
