review_id,date,product,department,rating,review_text,sentiment
R0000342,2025-08-23 03:59:00.882157,NetBanking,Branch,5,excellent service,positive
R0000343,2025-11-03 03:59:00.882157,Savings,Loans,3,neutral,neutral
R0000344,2025-05-21 03:59:00.882157,Insurance,Contact Center,4,quick approval,positive
R0000345,2025-08-30 03:59:00.882157,Mortgage,Loans,2,confusing process,negative
R0000346,2025-07-03 03:59:00.882157,Mortgage,Cards,3,average experience,neutral
R0000347,2025-08-13 03:59:00.882157,Savings,Loans,2,poor support,negative
R0000348,2025-08-25 03:59:00.882157,Mobile App,Branch,1,terrible service,negative
R0000349,2025-10-12 03:59:00.882157,NetBanking,Branch,2,slow response,negative
R0000350,2025-07-22 03:59:00.882157,Mobile App,App,4,quick approval,positive
R0000351,2025-05-26 03:59:00.882157,Savings,Loans,5,problem solved quickly,positive
R0000352,2025-10-31 03:59:00.882157,Credit Card,Loans,3,could be better,neutral
R0000353,2025-11-02 03:59:00.882157,Savings,Cards,2,poor support,negative
R0000354,2025-10-23 03:59:00.882157,NetBanking,Branch,3,okay service,neutral
R0000355,2025-07-22 03:59:00.882157,Insurance,Contact Center,3,okay service,neutral
R0000356,2025-09-14 03:59:00.882157,Insurance,App,4,quick approval,positive
R0000357,2025-06-14 03:59:00.882157,Credit Card,Loans,4,helpful staff,positive
R0000358,2025-09-06 03:59:00.882157,NetBanking,App,1,terrible service,negative
R0000359,2025-06-30 03:59:00.882157,Mobile App,Loans,5,super fast,positive
R0000360,2025-09-25 03:59:00.882157,Insurance,Loans,1,app keeps crashing,negative
R0000361,2025-10-17 03:59:00.882157,NetBanking,Cards,4,helpful staff,positive
R0000362,2025-10-28 03:59:00.882157,Insurance,Loans,1,terrible service,negative
R0000363,2025-09-07 03:59:00.882157,Mortgage,App,2,poor support,negative
R0000364,2025-06-25 03:59:00.882157,NetBanking,App,2,confusing process,negative
R0000365,2025-09-19 03:59:00.882157,Mortgage,Cards,3,okay service,neutral
R0000366,2025-08-09 03:59:00.882157,Credit Card,Cards,1,hidden fees,negative
R0000367,2025-07-01 03:59:00.882157,Insurance,App,1,hidden fees,negative
R0000368,2025-09-02 03:59:00.882157,Savings,App,4,nice experience,positive
R0000369,2025-09-26 03:59:00.882157,Mobile App,Loans,1,app keeps crashing,negative
R0000370,2025-10-11 03:59:00.882157,Credit Card,Branch,3,okay service,neutral
R0000371,2025-10-18 03:59:00.882157,Savings,App,4,nice experience,positive
R0000372,2025-07-18 03:59:00.882157,Savings,Contact Center,3,neutral,neutral
R0000373,2025-07-07 03:59:00.882157,Credit Card,Branch,2,bugs in app,negative
R0000374,2025-07-17 03:59:00.882157,Credit Card,Contact Center,4,good service,positive
R0000375,2025-09-14 03:59:00.882157,Insurance,Branch,5,problem solved quickly,positive
R0000376,2025-10-24 03:59:00.882157,Mobile App,App,3,works fine,neutral
R0000377,2025-07-14 03:59:00.882157,NetBanking,Cards,5,transparent charges,positive
R0000378,2025-08-01 03:59:00.882157,Insurance,Cards,5,excellent service,positive
R0000379,2025-05-31 03:59:00.882157,NetBanking,App,3,works fine,neutral
R0000380,2025-09-25 03:59:00.882157,NetBanking,Branch,4,nice experience,positive
R0000381,2025-06-23 03:59:00.882157,Savings,App,5,transparent charges,positive
R0000382,2025-10-17 03:59:00.882157,NetBanking,Branch,4,quick approval,positive
R0000383,2025-09-20 03:59:00.882157,Insurance,App,5,problem solved quickly,positive
R0000384,2025-06-30 03:59:00.882157,Insurance,Contact Center,3,neutral,neutral
R0000385,2025-11-02 03:59:00.882157,Mobile App,App,1,long wait times,negative
R0000386,2025-08-31 03:59:00.882157,Mortgage,Branch,4,good service,positive
R0000387,2025-11-08 03:59:00.882157,Mobile App,Loans,5,transparent charges,positive
R0000388,2025-07-17 03:59:00.882157,Insurance,Cards,1,issue unresolved,negative
R0000389,2025-10-20 03:59:00.882157,Mortgage,Loans,1,terrible service,negative
R0000390,2025-08-29 03:59:00.882157,NetBanking,App,1,hidden fees,negative
R0000391,2025-08-15 03:59:00.882157,Savings,Branch,3,okay service,neutral
R0000392,2025-08-07 03:59:00.882157,Mobile App,Cards,3,okay service,neutral
R0000393,2025-06-29 03:59:00.882157,Credit Card,App,3,okay service,neutral
R0000394,2025-08-10 03:59:00.882157,Savings,Loans,3,works fine,neutral
R0000395,2025-07-18 03:59:00.882157,Mortgage,Cards,4,easy to use,positive
R0000396,2025-09-06 03:59:00.882157,Savings,App,5,transparent charges,positive
R0000397,2025-07-20 03:59:00.882157,Credit Card,Cards,4,easy to use,positive
R0000398,2025-05-17 03:59:00.882157,Credit Card,Contact Center,1,hidden fees,negative
R0000399,2025-07-01 03:59:00.882157,Mobile App,Cards,5,problem solved quickly,positive
R0000400,2025-05-30 03:59:00.882157,NetBanking,Contact Center,5,love the app,positive
R0000401,2025-10-23 03:59:00.882157,Mobile App,Cards,1,issue unresolved,negative
R0000402,2025-07-14 03:59:00.882157,Insurance,Cards,2,fees too high,negative
R0000403,2025-06-24 03:59:00.882157,Insurance,Cards,5,super fast,positive
R0000404,2025-07-12 03:59:00.882157,Savings,Contact Center,4,good service,positive
R0000405,2025-08-03 03:59:00.882157,Credit Card,App,5,super fast,positive
R0000406,2025-10-13 03:59:00.882157,Savings,Loans,1,long wait times,negative
R0000407,2025-05-29 03:59:00.882157,Mortgage,Cards,1,terrible service,negative
R0000408,2025-10-22 03:59:00.882157,Mortgage,Loans,4,helpful staff,positive
R0000409,2025-09-12 03:59:00.882157,Insurance,Loans,1,long wait times,negative
R0000410,2025-10-24 03:59:00.882157,NetBanking,Cards,5,transparent charges,positive
R0000411,2025-08-15 03:59:00.882157,Savings,Contact Center,3,neutral,neutral
R0000412,2025-10-09 03:59:00.882157,Mortgage,Branch,4,easy to use,positive
R0000413,2025-05-28 03:59:00.882157,Insurance,Branch,1,issue unresolved,negative
R0000414,2025-11-08 03:59:00.882157,Savings,Branch,2,poor support,negative
R0000415,2025-06-24 03:59:00.882157,Credit Card,Cards,2,confusing process,negative
R0000416,2025-09-11 03:59:00.882157,Mortgage,Loans,3,could be better,neutral
R0000417,2025-09-17 03:59:00.882157,NetBanking,Branch,5,love the app,positive
R0000418,2025-07-21 03:59:00.882157,Mortgage,Cards,3,could be better,neutral
R0000419,2025-07-16 03:59:00.882157,Credit Card,Cards,5,excellent service,positive
R0000420,2025-06-26 03:59:00.882157,Insurance,Cards,2,confusing process,negative
R0000421,2025-05-31 03:59:00.882157,Mortgage,Contact Center,1,issue unresolved,negative
R0000422,2025-09-10 03:59:00.882157,Credit Card,App,3,works fine,neutral
R0000423,2025-07-23 03:59:00.882157,Insurance,Contact Center,1,hidden fees,negative
R0000424,2025-06-17 03:59:00.882157,Mobile App,Loans,2,bugs in app,negative
R0000425,2025-08-06 03:59:00.882157,Insurance,Cards,5,excellent service,positive
R0000426,2025-09-12 03:59:00.882157,Mortgage,Contact Center,1,issue unresolved,negative
R0000427,2025-06-29 03:59:00.882157,Insurance,Branch,2,bugs in app,negative
R0000428,2025-09-17 03:59:00.882157,NetBanking,App,4,quick approval,positive
R0000429,2025-05-26 03:59:00.882157,Mortgage,Cards,3,works fine,neutral
R0000430,2025-10-20 03:59:00.882157,Insurance,Contact Center,5,love the app,positive
R0000431,2025-09-13 03:59:00.882157,Mobile App,Branch,5,love the app,positive
R0000432,2025-11-06 03:59:00.882157,Insurance,Branch,4,good service,positive
R0000433,2025-06-29 03:59:00.882157,Mobile App,Contact Center,3,neutral,neutral
R0000434,2025-09-18 03:59:00.882157,Mortgage,Contact Center,1,long wait times,negative
R0000435,2025-08-26 03:59:00.882157,Insurance,Loans,2,confusing process,negative
R0000436,2025-07-15 03:59:00.882157,Credit Card,Cards,2,bugs in app,negative
R0000437,2025-10-21 03:59:00.882157,NetBanking,Branch,1,issue unresolved,negative
R0000438,2025-06-15 03:59:00.882157,Mobile App,Loans,1,terrible service,negative
R0000439,2025-06-11 03:59:00.882157,Savings,Branch,3,could be better,neutral
R0000440,2025-11-01 03:59:00.882157,Mobile App,Contact Center,4,nice experience,positive
R0000441,2025-09-09 03:59:00.882157,Insurance,Branch,2,bugs in app,negative
R0000442,2025-10-29 03:59:00.882157,Mobile App,Branch,4,nice experience,positive
R0000443,2025-06-19 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0000444,2025-06-29 03:59:00.882157,Mortgage,Contact Center,1,app keeps crashing,negative
R0000445,2025-09-19 03:59:00.882157,Mortgage,Branch,2,slow response,negative
R0000446,2025-07-21 03:59:00.882157,NetBanking,App,4,helpful staff,positive
R0000447,2025-06-26 03:59:00.882157,Credit Card,Loans,5,love the app,positive
R0000448,2025-06-03 03:59:00.882157,Savings,Branch,2,fees too high,negative
R0000449,2025-06-25 03:59:00.882157,NetBanking,Branch,5,excellent service,positive
R0000450,2025-09-19 03:59:00.882157,Mortgage,Loans,5,transparent charges,positive
R0000451,2025-10-22 03:59:00.882157,Credit Card,Branch,5,excellent service,positive
R0000452,2025-09-05 03:59:00.882157,Savings,Contact Center,5,transparent charges,positive
R0000453,2025-06-03 03:59:00.882157,Credit Card,Branch,2,confusing process,negative
R0000454,2025-05-20 03:59:00.882157,Mortgage,Contact Center,5,problem solved quickly,positive
R0000455,2025-08-12 03:59:00.882157,NetBanking,Contact Center,2,poor support,negative
R0000456,2025-06-17 03:59:00.882157,Savings,Contact Center,1,app keeps crashing,negative
R0000457,2025-07-21 03:59:00.882157,Mortgage,Loans,4,helpful staff,positive
R0000458,2025-08-13 03:59:00.882157,Insurance,Contact Center,4,easy to use,positive
R0000459,2025-06-18 03:59:00.882157,NetBanking,Branch,4,good service,positive
R0000460,2025-06-15 03:59:00.882157,Savings,Cards,1,long wait times,negative
R0000461,2025-07-04 03:59:00.882157,Credit Card,Contact Center,4,helpful staff,positive
R0000462,2025-10-11 03:59:00.882157,Insurance,Branch,1,long wait times,negative
R0000463,2025-07-14 03:59:00.882157,Credit Card,Branch,3,average experience,neutral
R0000464,2025-06-24 03:59:00.882157,Mortgage,App,2,fees too high,negative
R0000465,2025-08-27 03:59:00.882157,Mortgage,Branch,3,neutral,neutral
R0000466,2025-06-11 03:59:00.882157,Insurance,App,1,hidden fees,negative
R0000467,2025-06-02 03:59:00.882157,Insurance,Branch,5,excellent service,positive
R0000468,2025-05-17 03:59:00.882157,Savings,Contact Center,1,terrible service,negative
R0000469,2025-09-30 03:59:00.882157,Credit Card,App,2,bugs in app,negative
R0000470,2025-07-16 03:59:00.882157,Mobile App,App,3,average experience,neutral
R0000471,2025-08-26 03:59:00.882157,Mortgage,App,1,hidden fees,negative
R0000472,2025-06-02 03:59:00.882157,Mobile App,Contact Center,2,confusing process,negative
R0000473,2025-06-27 03:59:00.882157,Mobile App,Cards,5,super fast,positive
R0000474,2025-11-03 03:59:00.882157,Insurance,Contact Center,3,could be better,neutral
R0000475,2025-07-17 03:59:00.882157,Credit Card,Cards,3,neutral,neutral
R0000476,2025-06-26 03:59:00.882157,Mobile App,Contact Center,4,nice experience,positive
R0000477,2025-07-28 03:59:00.882157,Credit Card,Branch,3,average experience,neutral
R0000478,2025-07-19 03:59:00.882157,Insurance,Contact Center,4,good service,positive
R0000479,2025-08-19 03:59:00.882157,NetBanking,Cards,3,could be better,neutral
R0000480,2025-08-28 03:59:00.882157,NetBanking,Loans,3,neutral,neutral
R0000481,2025-09-15 03:59:00.882157,NetBanking,Branch,1,app keeps crashing,negative
R0000482,2025-05-26 03:59:00.882157,NetBanking,App,5,super fast,positive
R0000483,2025-11-10 03:59:00.882157,Mobile App,Contact Center,5,love the app,positive
R0000484,2025-10-27 03:59:00.882157,Mobile App,Branch,3,okay service,neutral
R0000485,2025-06-29 03:59:00.882157,Mortgage,Cards,3,neutral,neutral
R0000486,2025-07-22 03:59:00.882157,Mobile App,App,4,easy to use,positive
R0000487,2025-08-02 03:59:00.882157,Savings,Cards,5,excellent service,positive
R0000488,2025-08-22 03:59:00.882157,Insurance,Branch,1,long wait times,negative
R0000489,2025-09-03 03:59:00.882157,Savings,Branch,5,problem solved quickly,positive
R0000490,2025-08-09 03:59:00.882157,NetBanking,Branch,2,confusing process,negative
R0000491,2025-07-03 03:59:00.882157,Mobile App,Branch,5,love the app,positive
R0000492,2025-06-13 03:59:00.882157,Mobile App,Cards,1,app keeps crashing,negative
R0000493,2025-06-27 03:59:00.882157,Savings,Loans,5,excellent service,positive
R0000494,2025-05-30 03:59:00.882157,Mortgage,Branch,1,app keeps crashing,negative
R0000495,2025-05-23 03:59:00.882157,Mortgage,App,4,helpful staff,positive
R0000496,2025-10-31 03:59:00.882157,Savings,Cards,3,could be better,neutral
R0000497,2025-07-04 03:59:00.882157,Savings,Contact Center,4,helpful staff,positive
R0000498,2025-07-16 03:59:00.882157,Insurance,Contact Center,3,could be better,neutral
R0000499,2025-09-19 03:59:00.882157,Mortgage,Cards,4,easy to use,positive
R0000500,2025-05-20 03:59:00.882157,NetBanking,Cards,4,good service,positive
R0000501,2025-08-10 03:59:00.882157,Credit Card,Branch,3,could be better,neutral
R0000502,2025-05-21 03:59:00.882157,NetBanking,Cards,1,app keeps crashing,negative
R0000503,2025-08-15 03:59:00.882157,Mobile App,App,2,bugs in app,negative
R0000504,2025-07-06 03:59:00.882157,Mobile App,Contact Center,3,could be better,neutral
R0000505,2025-07-20 03:59:00.882157,Savings,App,1,long wait times,negative
R0000506,2025-05-21 03:59:00.882157,NetBanking,App,1,hidden fees,negative
R0000507,2025-08-03 03:59:00.882157,Credit Card,Branch,1,terrible service,negative
R0000508,2025-05-23 03:59:00.882157,Mortgage,Cards,5,love the app,positive
R0000509,2025-10-09 03:59:00.882157,Mortgage,Contact Center,3,average experience,neutral
R0000510,2025-09-20 03:59:00.882157,Mortgage,Contact Center,3,average experience,neutral
R0000511,2025-08-25 03:59:00.882157,NetBanking,Contact Center,4,helpful staff,positive
R0000512,2025-10-29 03:59:00.882157,Savings,App,3,could be better,neutral
R0000513,2025-05-27 03:59:00.882157,Savings,Contact Center,1,hidden fees,negative
R0000514,2025-10-02 03:59:00.882157,Mobile App,Contact Center,2,slow response,negative
R0000515,2025-11-06 03:59:00.882157,NetBanking,App,2,bugs in app,negative
R0000516,2025-07-30 03:59:00.882157,Mobile App,Branch,4,quick approval,positive
R0000517,2025-09-27 03:59:00.882157,Mortgage,App,3,works fine,neutral
R0000518,2025-10-06 03:59:00.882157,Mobile App,App,2,poor support,negative
R0000519,2025-09-07 03:59:00.882157,Mobile App,Branch,3,works fine,neutral
R0000520,2025-07-01 03:59:00.882157,Mortgage,Loans,4,good service,positive
R0000521,2025-07-06 03:59:00.882157,Savings,Loans,3,okay service,neutral
R0000522,2025-10-08 03:59:00.882157,Mobile App,Cards,4,nice experience,positive
R0000523,2025-08-17 03:59:00.882157,Savings,Cards,5,super fast,positive
R0000524,2025-09-14 03:59:00.882157,Credit Card,App,2,confusing process,negative
R0000525,2025-11-06 03:59:00.882157,Savings,Cards,4,quick approval,positive
R0000526,2025-11-10 03:59:00.882157,Insurance,Loans,4,helpful staff,positive
R0000527,2025-10-20 03:59:00.882157,Insurance,Cards,4,helpful staff,positive
R0000528,2025-07-16 03:59:00.882157,Mortgage,Loans,4,easy to use,positive
R0000529,2025-05-23 03:59:00.882157,Insurance,Loans,4,nice experience,positive
R0000530,2025-07-21 03:59:00.882157,Credit Card,App,4,nice experience,positive
R0000531,2025-10-21 03:59:00.882157,Savings,Cards,3,works fine,neutral
R0000532,2025-06-01 03:59:00.882157,Savings,Cards,1,terrible service,negative
R0000533,2025-11-10 03:59:00.882157,NetBanking,Branch,4,nice experience,positive
R0000534,2025-06-20 03:59:00.882157,Mobile App,Branch,1,issue unresolved,negative
R0000535,2025-08-05 03:59:00.882157,Mobile App,Loans,5,problem solved quickly,positive
R0000536,2025-05-21 03:59:00.882157,Mobile App,App,5,transparent charges,positive
R0000537,2025-11-01 03:59:00.882157,Savings,Contact Center,2,poor support,negative
R0000538,2025-06-15 03:59:00.882157,Savings,Cards,4,good service,positive
R0000539,2025-07-18 03:59:00.882157,NetBanking,Cards,2,poor support,negative
R0000540,2025-11-03 03:59:00.882157,Mobile App,Loans,2,slow response,negative
R0000541,2025-07-18 03:59:00.882157,NetBanking,Loans,2,poor support,negative
R0000542,2025-11-10 03:59:00.882157,Savings,Cards,2,slow response,negative
R0000543,2025-09-03 03:59:00.882157,Credit Card,Loans,3,works fine,neutral
R0000544,2025-08-03 03:59:00.882157,Mobile App,App,4,nice experience,positive
R0000545,2025-05-23 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0000546,2025-08-29 03:59:00.882157,Mobile App,Cards,2,fees too high,negative
R0000547,2025-11-01 03:59:00.882157,Insurance,Branch,4,quick approval,positive
R0000548,2025-05-26 03:59:00.882157,Mortgage,Loans,5,love the app,positive
R0000549,2025-09-20 03:59:00.882157,Insurance,Branch,3,okay service,neutral
R0000550,2025-05-31 03:59:00.882157,NetBanking,Loans,5,transparent charges,positive
R0000551,2025-07-02 03:59:00.882157,Credit Card,Contact Center,4,nice experience,positive
R0000552,2025-10-18 03:59:00.882157,Savings,Cards,2,bugs in app,negative
R0000553,2025-08-31 03:59:00.882157,NetBanking,Branch,4,good service,positive
R0000554,2025-05-24 03:59:00.882157,NetBanking,Cards,2,slow response,negative
R0000555,2025-09-06 03:59:00.882157,Credit Card,Branch,5,excellent service,positive
R0000556,2025-07-16 03:59:00.882157,Mortgage,Branch,4,good service,positive
R0000557,2025-09-17 03:59:00.882157,NetBanking,Contact Center,4,nice experience,positive
R0000558,2025-10-17 03:59:00.882157,Credit Card,Cards,4,quick approval,positive
R0000559,2025-06-20 03:59:00.882157,Credit Card,App,3,average experience,neutral
R0000560,2025-10-28 03:59:00.882157,Mortgage,Loans,1,issue unresolved,negative
R0000561,2025-10-14 03:59:00.882157,Credit Card,Cards,3,works fine,neutral
R0000562,2025-09-09 03:59:00.882157,Mortgage,Loans,5,problem solved quickly,positive
R0000563,2025-06-08 03:59:00.882157,Savings,App,2,bugs in app,negative
R0000564,2025-09-18 03:59:00.882157,Mobile App,App,5,transparent charges,positive
