tx_id,user_id,timestamp,amount,merchant_type,country,device,hour,is_international,label_fraud
T0000309,15801,2025-11-01 19:41:00.882157,32.91,online_sub,AE,pos,13,1,0
T0000310,29190,2025-10-16 21:10:00.882157,16.95,restaurants,IN,web,22,0,0
T0000311,48754,2025-10-17 23:35:00.882157,4.41,online_sub,US,atm,16,1,0
T0000312,39592,2025-10-26 02:49:00.882157,30.32,electronics,IN,pos,3,0,0
T0000313,20647,2025-10-12 09:07:00.882157,24.57,fuel,SG,pos,23,1,0
T0000314,18716,2025-10-28 12:33:00.882157,16.05,online_sub,IN,pos,14,0,0
T0000315,33355,2025-10-31 10:16:00.882157,35.13,restaurants,US,mobile,10,1,0
T0000316,32009,2025-11-01 00:57:00.882157,107.86,travel,SG,mobile,8,1,0
T0000317,34376,2025-10-13 20:33:00.882157,104.46,fuel,JP,web,14,1,0
T0000318,14780,2025-10-27 18:16:00.882157,31.53,grocery,AE,mobile,21,1,0
T0000319,12368,2025-10-30 08:54:00.882157,24.81,restaurants,IN,pos,19,0,0
T0000320,22039,2025-10-26 21:20:00.882157,32.0,fuel,SG,mobile,1,1,0
T0000321,16655,2025-11-10 10:11:00.882157,37.5,electronics,US,mobile,0,1,0
T0000322,14495,2025-10-26 13:58:00.882157,20.46,atm_withdrawal,US,pos,20,1,0
T0000323,20893,2025-11-08 03:14:00.882157,32.57,grocery,JP,mobile,23,1,0
T0000324,35547,2025-10-29 11:18:00.882157,5.19,online_sub,IN,mobile,19,0,0
T0000325,32386,2025-11-04 10:11:00.882157,29.53,restaurants,IN,mobile,16,0,0
T0000326,23403,2025-10-20 20:36:00.882157,44.73,luxury,IN,pos,3,0,0
T0000327,42097,2025-10-29 09:47:00.882157,16.21,grocery,AE,web,4,1,1
T0000328,23121,2025-10-27 11:07:00.882157,24.53,restaurants,IN,atm,4,0,1
T0000329,20966,2025-10-13 18:11:00.882157,8.44,atm_withdrawal,US,mobile,13,1,0
T0000330,43621,2025-11-04 16:14:00.882157,7.29,atm_withdrawal,IN,pos,0,0,0
T0000331,38312,2025-10-12 14:56:00.882157,33.83,grocery,US,mobile,1,1,0
T0000332,32677,2025-11-06 05:51:00.882157,12.6,electronics,SG,mobile,21,1,0
T0000333,41289,2025-10-17 22:24:00.882157,4.2,travel,IN,web,9,0,0
T0000334,41024,2025-11-03 23:03:00.882157,8.44,grocery,GB,mobile,4,1,0
T0000335,14777,2025-11-11 03:58:00.882157,9.83,restaurants,AE,mobile,8,1,0
T0000336,39749,2025-11-08 06:29:00.882157,61.15,atm_withdrawal,IN,mobile,12,0,0
T0000337,25338,2025-10-15 21:12:00.882157,32.72,travel,IN,mobile,22,0,0
T0000338,12491,2025-10-21 14:29:00.882157,10.86,fuel,IN,pos,20,0,0
T0000339,37236,2025-10-27 01:55:00.882157,14.63,luxury,SG,mobile,12,1,0
T0000340,24599,2025-10-29 12:50:00.882157,107.52,electronics,IN,atm,8,0,0
T0000341,29508,2025-11-03 08:32:00.882157,72.45,atm_withdrawal,IN,pos,13,0,0
T0000342,13051,2025-10-19 11:20:00.882157,8.38,online_sub,IN,mobile,16,0,0
T0000343,31606,2025-11-06 17:24:00.882157,91.99,atm_withdrawal,IN,web,2,0,0
T0000344,31699,2025-10-14 19:38:00.882157,24.91,restaurants,GB,web,17,1,0
T0000345,10876,2025-11-05 23:29:00.882157,62.78,restaurants,AE,pos,11,1,0
T0000346,42093,2025-10-13 01:50:00.882157,22.84,restaurants,IN,pos,22,0,0
T0000347,14142,2025-11-03 18:57:00.882157,94.17,grocery,US,web,8,1,0
T0000348,25202,2025-10-20 17:16:00.882157,8.02,luxury,GB,mobile,15,1,0
T0000349,49734,2025-10-17 06:07:00.882157,20.73,luxury,IN,web,12,0,1
T0000350,17079,2025-10-18 10:49:00.882157,97.25,travel,IN,pos,17,0,0
T0000351,17987,2025-10-27 10:13:00.882157,2.2,grocery,JP,web,11,1,1
T0000352,49567,2025-10-16 13:18:00.882157,25.83,restaurants,GB,pos,21,1,0
T0000353,38940,2025-10-19 06:15:00.882157,17.94,luxury,US,web,1,1,0
T0000354,47233,2025-10-29 19:55:00.882157,55.64,atm_withdrawal,IN,mobile,18,0,0
T0000355,27019,2025-11-01 04:59:00.882157,83.38,restaurants,SG,atm,0,1,0
T0000356,28077,2025-11-10 06:08:00.882157,58.37,restaurants,US,pos,5,1,1
T0000357,36258,2025-10-23 10:04:00.882157,34.92,restaurants,SG,mobile,17,1,0
T0000358,31136,2025-10-12 12:47:00.882157,28.29,electronics,DE,mobile,2,1,0
T0000359,18311,2025-10-28 17:16:00.882157,18.92,online_sub,DE,web,21,1,0
T0000360,27214,2025-10-20 15:30:00.882157,33.8,fuel,SG,pos,5,1,0
T0000361,24098,2025-10-29 16:48:00.882157,125.54,atm_withdrawal,IN,mobile,3,0,0
T0000362,38251,2025-10-19 16:07:00.882157,11.34,fuel,JP,mobile,16,1,0
T0000363,47945,2025-10-24 10:01:00.882157,17.78,travel,IN,web,22,0,0
T0000364,35945,2025-10-16 20:19:00.882157,25.05,luxury,SG,mobile,17,1,0
T0000365,35316,2025-11-03 11:44:00.882157,77.55,fuel,IN,mobile,21,0,0
T0000366,42217,2025-11-06 07:56:00.882157,34.28,travel,US,web,6,1,0
T0000367,18308,2025-10-20 18:11:00.882157,76.15,online_sub,IN,pos,1,0,0
T0000368,15949,2025-11-01 22:51:00.882157,80.3,restaurants,AE,web,14,1,0
T0000369,11150,2025-10-18 15:00:00.882157,50.48,atm_withdrawal,IN,web,21,0,1
T0000370,33944,2025-10-26 20:32:00.882157,8.87,atm_withdrawal,IN,web,16,0,0
T0000371,44699,2025-10-31 14:28:00.882157,155.11,grocery,SG,web,5,1,0
T0000372,19204,2025-10-17 04:22:00.882157,119.46,electronics,GB,mobile,7,1,0
T0000373,11081,2025-10-31 01:55:00.882157,28.98,online_sub,IN,mobile,7,0,0
T0000374,39305,2025-11-04 10:22:00.882157,6.35,online_sub,IN,mobile,6,0,0
T0000375,26896,2025-10-21 13:11:00.882157,5.27,fuel,IN,pos,3,0,1
T0000376,17805,2025-10-13 05:14:00.882157,35.41,fuel,GB,pos,19,1,0
T0000377,15237,2025-11-11 02:51:00.882157,12.98,electronics,DE,web,4,1,0
T0000378,30056,2025-10-17 10:45:00.882157,4.47,atm_withdrawal,US,pos,7,1,1
T0000379,13343,2025-10-19 02:35:00.882157,5.16,grocery,IN,pos,13,0,0
T0000380,23500,2025-10-28 22:30:00.882157,16.55,online_sub,IN,pos,19,0,0
T0000381,39375,2025-10-20 22:20:00.882157,33.27,luxury,DE,mobile,2,1,0
T0000382,19662,2025-10-29 15:02:00.882157,118.63,fuel,IN,web,17,0,1
T0000383,26964,2025-10-30 09:41:00.882157,45.08,atm_withdrawal,US,web,21,1,0
T0000384,18130,2025-10-22 10:47:00.882157,18.17,online_sub,IN,web,14,0,0
T0000385,29531,2025-11-05 12:52:00.882157,40.4,grocery,AE,mobile,20,1,0
T0000386,11679,2025-10-31 23:37:00.882157,36.79,atm_withdrawal,JP,web,4,1,0
T0000387,13506,2025-10-30 08:32:00.882157,58.94,travel,IN,mobile,14,0,1
T0000388,23284,2025-10-25 12:07:00.882157,26.0,grocery,US,pos,5,1,0
T0000389,17253,2025-10-31 05:49:00.882157,80.48,online_sub,IN,pos,9,0,0
T0000390,29128,2025-11-06 07:29:00.882157,64.44,online_sub,IN,mobile,22,0,0
T0000391,37932,2025-10-14 00:50:00.882157,29.57,electronics,IN,mobile,19,0,0
T0000392,19435,2025-10-28 09:38:00.882157,23.92,atm_withdrawal,IN,web,14,0,0
T0000393,23296,2025-11-08 17:23:00.882157,71.22,atm_withdrawal,IN,web,19,0,0
T0000394,40445,2025-10-16 00:03:00.882157,12.82,atm_withdrawal,SG,web,8,1,0
T0000395,23245,2025-10-28 04:03:00.882157,5.57,online_sub,IN,pos,3,0,0
T0000396,39124,2025-10-26 08:54:00.882157,5.54,atm_withdrawal,IN,pos,7,0,0
T0000397,39899,2025-10-22 16:46:00.882157,11.75,atm_withdrawal,IN,mobile,12,0,0
T0000398,45247,2025-11-03 04:54:00.882157,54.2,fuel,IN,web,16,0,0
T0000399,39222,2025-10-17 09:22:00.882157,17.39,luxury,IN,pos,3,0,0
T0000400,36211,2025-11-04 00:33:00.882157,33.61,electronics,IN,pos,1,0,0
T0000401,47220,2025-11-03 04:01:00.882157,16.12,online_sub,GB,mobile,4,1,0
T0000402,36646,2025-10-16 16:45:00.882157,16.25,atm_withdrawal,DE,mobile,1,1,1
T0000403,48649,2025-10-13 12:35:00.882157,9.24,grocery,AE,mobile,15,1,0
T0000404,33049,2025-10-31 08:49:00.882157,24.62,online_sub,IN,atm,22,0,0
T0000405,24069,2025-10-19 02:41:00.882157,22.56,grocery,DE,mobile,22,1,1
T0000406,42580,2025-10-25 18:25:00.882157,41.82,grocery,IN,mobile,14,0,0
T0000407,41843,2025-10-19 14:02:00.882157,36.67,online_sub,IN,mobile,3,0,0
T0000408,12849,2025-11-08 10:37:00.882157,22.04,grocery,IN,mobile,14,0,0
T0000409,33289,2025-11-01 13:18:00.882157,5.58,luxury,IN,web,4,0,0
T0000410,45257,2025-11-10 04:58:00.882157,83.44,travel,JP,web,2,1,0
T0000411,19823,2025-10-29 16:44:00.882157,24.8,electronics,IN,web,13,0,0
T0000412,19540,2025-11-10 22:28:00.882157,29.48,online_sub,US,mobile,6,1,0
T0000413,26364,2025-10-16 20:40:00.882157,145.55,restaurants,IN,mobile,14,0,0
T0000414,14611,2025-10-26 00:55:00.882157,70.36,travel,SG,pos,4,1,0
T0000415,37663,2025-10-27 02:58:00.882157,43.33,atm_withdrawal,AE,mobile,8,1,1
T0000416,48646,2025-10-21 00:24:00.882157,27.05,grocery,IN,pos,12,0,0
T0000417,40977,2025-10-25 21:22:00.882157,26.78,grocery,GB,mobile,6,1,0
T0000418,39168,2025-11-02 00:14:00.882157,34.89,electronics,GB,mobile,3,1,0
T0000419,35471,2025-10-31 05:42:00.882157,41.56,travel,US,mobile,6,1,0
T0000420,32687,2025-10-20 23:42:00.882157,163.53,travel,US,atm,0,1,0
T0000421,10851,2025-10-31 19:34:00.882157,363.92,online_sub,US,mobile,14,1,0
T0000422,28071,2025-11-10 04:43:00.882157,36.77,atm_withdrawal,IN,web,14,0,0
T0000423,16833,2025-10-14 06:52:00.882157,2.83,grocery,GB,web,17,1,0
T0000424,21938,2025-10-14 04:12:00.882157,9.98,restaurants,IN,mobile,14,0,0
T0000425,45195,2025-10-18 21:45:00.882157,181.65,fuel,IN,mobile,2,0,1
T0000426,36144,2025-11-06 14:37:00.882157,57.66,atm_withdrawal,SG,atm,4,1,0
T0000427,14000,2025-11-04 13:34:00.882157,42.41,restaurants,IN,mobile,4,0,0
T0000428,15052,2025-10-17 15:55:00.882157,22.76,online_sub,IN,web,15,0,0
T0000429,45506,2025-10-29 19:31:00.882157,7.78,online_sub,IN,atm,22,0,0
T0000430,38074,2025-10-16 16:10:00.882157,157.86,online_sub,IN,mobile,9,0,0
T0000431,48155,2025-10-22 14:58:00.882157,11.42,electronics,IN,mobile,21,0,0
T0000432,42320,2025-10-24 13:37:00.882157,58.31,electronics,DE,mobile,22,1,0
T0000433,48304,2025-11-01 01:54:00.882157,6.92,atm_withdrawal,IN,mobile,12,0,0
T0000434,13913,2025-10-14 08:33:00.882157,21.63,online_sub,US,mobile,14,1,0
T0000435,27450,2025-11-10 07:56:00.882157,76.91,luxury,IN,web,7,0,1
T0000436,34107,2025-10-13 07:24:00.882157,20.86,fuel,US,web,19,1,0
T0000437,30764,2025-10-31 12:41:00.882157,18.41,travel,DE,web,6,1,0
T0000438,30491,2025-10-15 02:04:00.882157,27.42,travel,IN,pos,13,0,0
T0000439,48494,2025-11-10 14:26:00.882157,6.67,grocery,SG,mobile,5,1,0
T0000440,13373,2025-11-02 08:44:00.882157,5.47,travel,DE,mobile,7,1,0
T0000441,22161,2025-10-20 10:26:00.882157,57.39,restaurants,US,mobile,14,1,0
T0000442,41996,2025-10-12 04:59:00.882157,17.4,travel,IN,mobile,16,0,0
T0000443,37122,2025-10-25 22:08:00.882157,56.93,fuel,GB,mobile,4,1,0
T0000444,44850,2025-10-13 20:35:00.882157,87.71,travel,SG,web,11,1,1
T0000445,37350,2025-11-04 13:05:00.882157,95.45,restaurants,IN,pos,12,0,0
T0000446,37472,2025-11-06 03:03:00.882157,4.94,fuel,IN,atm,2,0,0
T0000447,38761,2025-11-06 08:49:00.882157,13.03,electronics,IN,mobile,18,0,0
T0000448,35351,2025-10-20 16:31:00.882157,47.68,fuel,IN,pos,14,0,0
T0000449,33132,2025-10-17 17:49:00.882157,48.46,electronics,JP,pos,17,1,0
T0000450,25305,2025-10-16 21:47:00.882157,287.7,fuel,IN,mobile,20,0,0
T0000451,19817,2025-11-09 01:19:00.882157,10.45,online_sub,IN,mobile,19,0,0
T0000452,21261,2025-11-09 13:53:00.882157,92.44,restaurants,US,atm,6,1,0
T0000453,10417,2025-10-24 21:09:00.882157,40.08,luxury,IN,web,13,0,1
T0000454,30358,2025-10-18 23:13:00.882157,4.84,atm_withdrawal,IN,atm,23,0,0
T0000455,13267,2025-10-15 08:22:00.882157,15.25,electronics,IN,web,19,0,0
T0000456,27209,2025-10-19 03:55:00.882157,35.72,electronics,IN,mobile,18,0,0
T0000457,34052,2025-11-06 03:06:00.882157,4.53,travel,IN,mobile,23,0,0
T0000458,48513,2025-10-25 18:39:00.882157,3.07,electronics,IN,atm,10,0,1
T0000459,36092,2025-10-14 19:34:00.882157,4.27,fuel,IN,mobile,6,0,0
T0000460,21338,2025-11-10 23:03:00.882157,35.59,online_sub,SG,mobile,10,1,0
T0000461,10412,2025-10-26 03:11:00.882157,16.3,online_sub,SG,web,7,1,0
T0000462,17543,2025-10-24 18:40:00.882157,14.14,travel,IN,mobile,23,0,0
T0000463,43496,2025-10-31 19:08:00.882157,14.66,fuel,US,mobile,9,1,1
T0000464,33548,2025-11-02 12:18:00.882157,6.08,fuel,SG,web,23,1,0
T0000465,37384,2025-10-28 08:30:00.882157,16.79,grocery,IN,mobile,10,0,0
T0000466,48756,2025-10-20 07:16:00.882157,4.01,atm_withdrawal,DE,mobile,0,1,0
T0000467,28888,2025-10-15 09:25:00.882157,94.35,electronics,JP,mobile,19,1,0
T0000468,45735,2025-10-24 22:50:00.882157,160.28,travel,IN,web,9,0,0
T0000469,27506,2025-10-23 04:33:00.882157,2.36,online_sub,IN,mobile,6,0,0
T0000470,30463,2025-10-25 04:58:00.882157,16.57,restaurants,IN,mobile,21,0,0
T0000471,27955,2025-10-23 23:07:00.882157,17.74,luxury,IN,web,2,0,0
T0000472,47841,2025-11-09 15:17:00.882157,22.57,grocery,JP,mobile,18,1,0
T0000473,15104,2025-10-30 18:49:00.882157,77.6,atm_withdrawal,DE,mobile,3,1,0
T0000474,44911,2025-10-28 13:41:00.882157,16.62,fuel,IN,web,5,0,0
T0000475,33190,2025-10-20 00:49:00.882157,24.71,electronics,US,mobile,0,1,0
T0000476,17357,2025-10-31 22:38:00.882157,618.94,online_sub,US,mobile,3,1,0
T0000477,42479,2025-11-01 01:02:00.882157,24.12,restaurants,IN,web,6,0,0
T0000478,46208,2025-11-08 13:32:00.882157,173.22,grocery,US,web,10,1,1
T0000479,30150,2025-10-28 01:58:00.882157,45.93,fuel,DE,web,5,1,1
T0000480,15644,2025-10-26 13:19:00.882157,15.16,online_sub,IN,web,4,0,1
T0000481,12914,2025-11-04 05:29:00.882157,12.72,online_sub,IN,mobile,11,0,0
T0000482,31352,2025-10-13 03:26:00.882157,26.91,fuel,IN,pos,1,0,0
T0000483,24397,2025-11-02 00:34:00.882157,8.31,fuel,IN,mobile,17,0,0
T0000484,10728,2025-11-10 18:42:00.882157,10.95,travel,IN,mobile,21,0,0
T0000485,10698,2025-10-22 00:42:00.882157,17.39,online_sub,IN,web,8,0,0
T0000486,49954,2025-10-29 13:06:00.882157,36.89,fuel,IN,mobile,13,0,0
T0000487,23923,2025-11-01 01:15:00.882157,184.43,luxury,AE,web,11,1,1
T0000488,26779,2025-10-21 15:47:00.882157,16.29,atm_withdrawal,IN,mobile,8,0,0
T0000489,17400,2025-10-22 22:04:00.882157,44.02,restaurants,IN,mobile,0,0,0
T0000490,34466,2025-10-31 06:28:00.882157,4.91,restaurants,SG,pos,6,1,0
T0000491,46939,2025-10-30 16:21:00.882157,82.54,luxury,SG,mobile,6,1,0
T0000492,14360,2025-10-15 07:19:00.882157,4.45,restaurants,IN,web,9,0,0
T0000493,45270,2025-11-02 15:31:00.882157,62.7,grocery,IN,mobile,1,0,0
T0000494,27101,2025-11-06 04:20:00.882157,24.9,restaurants,SG,mobile,3,1,0
T0000495,42307,2025-11-11 00:52:00.882157,23.89,electronics,IN,mobile,7,0,0
T0000496,15486,2025-10-29 08:31:00.882157,19.78,restaurants,IN,mobile,21,0,0
T0000497,18335,2025-11-01 05:56:00.882157,6.91,luxury,IN,atm,13,0,0
T0000498,31364,2025-10-24 03:29:00.882157,7.31,travel,IN,pos,12,0,0
T0000499,47259,2025-10-19 23:25:00.882157,65.26,fuel,IN,web,15,0,0
T0000500,33576,2025-11-05 18:02:00.882157,27.45,electronics,IN,pos,6,0,0
T0000501,41667,2025-10-20 13:11:00.882157,19.63,travel,AE,web,9,1,0
T0000502,21130,2025-10-22 08:01:00.882157,43.19,online_sub,SG,mobile,10,1,0
T0000503,31972,2025-10-27 20:19:00.882157,30.16,electronics,DE,mobile,10,1,0
T0000504,11167,2025-10-28 19:13:00.882157,11.79,luxury,IN,web,5,0,0
T0000505,37192,2025-10-19 19:48:00.882157,359.26,travel,IN,mobile,11,0,0
T0000506,11062,2025-10-23 20:54:00.882157,59.02,fuel,AE,mobile,9,1,0
T0000507,28540,2025-11-06 19:25:00.882157,30.98,fuel,IN,pos,8,0,0
T0000508,34244,2025-10-17 07:34:00.882157,15.81,restaurants,IN,mobile,21,0,0
T0000509,31545,2025-10-25 04:14:00.882157,73.73,travel,IN,mobile,5,0,0
T0000510,31689,2025-10-26 04:03:00.882157,11.86,online_sub,IN,mobile,8,0,0
T0000511,21174,2025-10-29 11:00:00.882157,10.86,restaurants,IN,web,2,0,0
T0000512,32925,2025-10-30 02:28:00.882157,160.45,luxury,IN,mobile,6,0,0
T0000513,47497,2025-10-31 13:48:00.882157,28.0,travel,DE,web,2,1,0
T0000514,19348,2025-10-14 20:15:00.882157,12.16,grocery,IN,mobile,19,0,0
T0000515,33714,2025-10-25 08:11:00.882157,27.27,travel,DE,web,7,1,1
T0000516,48102,2025-10-22 14:20:00.882157,66.2,travel,SG,mobile,21,1,0
T0000517,18924,2025-11-04 12:54:00.882157,52.06,luxury,IN,atm,21,0,0
T0000518,47098,2025-11-03 17:52:00.882157,75.41,fuel,AE,web,7,1,0
T0000519,34394,2025-10-13 04:10:00.882157,7.3,restaurants,GB,web,12,1,0
T0000520,16801,2025-10-17 12:43:00.882157,73.45,online_sub,IN,web,1,0,0
T0000521,47614,2025-10-21 09:19:00.882157,22.47,restaurants,IN,web,13,0,0
T0000522,16731,2025-11-02 09:36:00.882157,29.77,travel,IN,mobile,4,0,0
T0000523,33625,2025-10-13 09:10:00.882157,96.54,electronics,US,web,12,1,0
T0000524,27337,2025-10-21 19:56:00.882157,56.7,fuel,IN,web,22,0,0
T0000525,45307,2025-10-19 20:36:00.882157,39.2,fuel,IN,mobile,12,0,0
T0000526,17056,2025-10-21 12:51:00.882157,3.38,atm_withdrawal,IN,mobile,18,0,0
T0000527,21516,2025-10-16 17:57:00.882157,25.85,travel,IN,mobile,23,0,0
T0000528,11542,2025-10-19 09:44:00.882157,11.89,luxury,IN,mobile,2,0,0
T0000529,31677,2025-11-09 03:09:00.882157,57.2,electronics,IN,mobile,13,0,0
T0000530,49081,2025-10-12 04:33:00.882157,76.75,travel,JP,pos,3,1,1
T0000531,37569,2025-11-04 22:35:00.882157,19.74,electronics,US,mobile,9,1,0
T0000532,33322,2025-10-21 18:44:00.882157,13.46,fuel,GB,mobile,5,1,0
T0000533,29065,2025-10-30 05:17:00.882157,138.95,electronics,US,web,5,1,1
T0000534,27924,2025-10-30 02:09:00.882157,14.39,restaurants,US,pos,1,1,0
T0000535,32556,2025-10-20 17:27:00.882157,7.73,travel,US,mobile,1,1,0
T0000536,36962,2025-10-23 07:31:00.882157,11.31,grocery,IN,mobile,18,0,0
T0000537,38295,2025-10-25 21:01:00.882157,15.14,grocery,DE,mobile,2,1,0
T0000538,23807,2025-10-30 09:52:00.882157,10.97,electronics,IN,mobile,19,0,0
T0000539,36432,2025-11-04 02:16:00.882157,65.87,luxury,IN,mobile,3,0,0
T0000540,27749,2025-10-29 07:59:00.882157,2.7,travel,IN,mobile,3,0,0
T0000541,36256,2025-11-08 07:48:00.882157,10.73,online_sub,IN,mobile,10,0,0
T0000542,47080,2025-10-18 20:53:00.882157,25.79,grocery,SG,pos,2,1,0
T0000543,11324,2025-10-26 19:53:00.882157,33.81,atm_withdrawal,IN,mobile,16,0,0
T0000544,35731,2025-10-24 23:36:00.882157,160.2,fuel,SG,mobile,8,1,0
T0000545,45909,2025-11-02 19:36:00.882157,137.35,restaurants,IN,atm,13,0,0
T0000546,33803,2025-11-09 20:21:00.882157,5.05,travel,IN,web,1,0,0
T0000547,29870,2025-10-29 07:04:00.882157,3.66,travel,IN,mobile,13,0,0
T0000548,44578,2025-10-23 14:35:00.882157,27.83,restaurants,US,mobile,2,1,0
T0000549,16588,2025-11-01 03:10:00.882157,13.37,grocery,SG,atm,1,1,0
T0000550,48069,2025-11-05 02:26:00.882157,7.76,restaurants,IN,mobile,21,0,0
T0000551,36790,2025-10-14 09:52:00.882157,27.58,restaurants,IN,web,21,0,0
T0000552,35289,2025-11-10 04:07:00.882157,34.54,online_sub,DE,pos,0,1,0
T0000553,38178,2025-10-23 06:03:00.882157,11.24,atm_withdrawal,IN,mobile,3,0,0
T0000554,38710,2025-10-31 14:27:00.882157,14.08,restaurants,IN,web,9,0,0
T0000555,25485,2025-10-25 09:29:00.882157,12.18,fuel,IN,atm,14,0,0
T0000556,30652,2025-10-18 08:04:00.882157,17.6,online_sub,IN,web,20,0,0
T0000557,14748,2025-10-16 09:11:00.882157,47.87,fuel,IN,mobile,11,0,0
T0000558,31233,2025-10-12 17:55:00.882157,8.74,grocery,IN,pos,5,0,0
T0000559,19435,2025-11-09 02:19:00.882157,13.84,travel,JP,web,20,1,0
T0000560,13709,2025-10-30 14:23:00.882157,17.83,fuel,US,web,2,1,0
T0000561,40355,2025-10-25 03:57:00.882157,26.92,travel,SG,web,2,1,0
T0000562,23116,2025-11-06 13:17:00.882157,36.23,electronics,IN,mobile,18,0,0
T0000563,35470,2025-11-07 14:57:00.882157,231.45,electronics,US,mobile,21,1,0
T0000564,49298,2025-10-19 03:43:00.882157,49.44,atm_withdrawal,GB,mobile,19,1,0
T0000565,24683,2025-10-13 11:03:00.882157,50.69,grocery,JP,mobile,3,1,0
T0000566,10504,2025-10-18 15:48:00.882157,20.49,atm_withdrawal,IN,mobile,18,0,0
T0000567,43982,2025-11-09 18:32:00.882157,9.69,grocery,IN,mobile,13,0,0
T0000568,44299,2025-10-16 15:41:00.882157,15.57,luxury,GB,mobile,3,1,0
T0000569,38016,2025-10-15 18:15:00.882157,12.86,grocery,DE,pos,7,1,1
T0000570,33960,2025-10-14 14:29:00.882157,40.93,electronics,DE,pos,18,1,0
T0000571,43591,2025-11-05 12:00:00.882157,4.79,fuel,US,web,18,1,0
T0000572,27312,2025-10-21 09:09:00.882157,50.51,restaurants,IN,web,21,0,0
T0000573,47797,2025-11-04 10:04:00.882157,23.97,restaurants,IN,mobile,0,0,0
T0000574,12105,2025-10-29 21:37:00.882157,58.56,restaurants,DE,mobile,21,1,0
T0000575,46395,2025-10-12 10:27:00.882157,12.68,online_sub,IN,web,14,0,0
T0000576,32700,2025-10-14 19:20:00.882157,10.52,restaurants,IN,pos,10,0,0
T0000577,44620,2025-10-24 03:31:00.882157,17.69,grocery,DE,mobile,8,1,0
T0000578,47678,2025-10-30 06:38:00.882157,17.25,restaurants,IN,web,2,0,0
T0000579,30559,2025-10-24 04:43:00.882157,63.22,online_sub,GB,web,17,1,0
T0000580,37509,2025-10-27 22:15:00.882157,62.59,online_sub,US,web,18,1,0
T0000581,37860,2025-11-03 17:31:00.882157,200.39,electronics,IN,mobile,15,0,0
T0000582,21003,2025-10-26 20:02:00.882157,16.11,luxury,IN,web,15,0,0
T0000583,31732,2025-10-22 14:16:00.882157,0.81,fuel,IN,web,2,0,0
T0000584,35826,2025-10-16 18:51:00.882157,17.64,electronics,US,mobile,17,1,0
T0000585,40354,2025-10-29 01:43:00.882157,34.54,grocery,IN,mobile,12,0,0
T0000586,23843,2025-11-06 05:43:00.882157,57.41,electronics,IN,mobile,19,0,0
T0000587,16190,2025-10-21 20:30:00.882157,37.29,electronics,DE,mobile,7,1,0
T0000588,27640,2025-11-01 09:26:00.882157,16.1,electronics,IN,mobile,6,0,0
T0000589,48413,2025-11-01 17:43:00.882157,164.0,grocery,IN,mobile,23,0,0
T0000590,13330,2025-11-06 00:37:00.882157,9.16,grocery,IN,mobile,22,0,0
T0000591,29087,2025-11-06 19:30:00.882157,20.32,atm_withdrawal,IN,mobile,21,0,0
T0000592,34504,2025-10-26 02:24:00.882157,8.72,electronics,DE,mobile,18,1,0
T0000593,17114,2025-10-25 22:33:00.882157,27.68,electronics,IN,web,19,0,0
T0000594,23323,2025-10-19 00:42:00.882157,143.8,online_sub,IN,pos,23,0,0
T0000595,44121,2025-11-08 22:20:00.882157,23.38,atm_withdrawal,JP,mobile,11,1,0
T0000596,20975,2025-10-18 08:21:00.882157,23.53,fuel,US,mobile,17,1,0
T0000597,21023,2025-11-09 16:33:00.882157,4.57,online_sub,IN,pos,14,0,0
T0000598,31447,2025-11-06 22:01:00.882157,20.06,luxury,JP,web,11,1,0
T0000599,34933,2025-10-27 13:40:00.882157,90.74,fuel,AE,mobile,5,1,0
T0000600,33959,2025-11-07 23:45:00.882157,20.85,atm_withdrawal,IN,web,16,0,0
T0000601,10667,2025-11-02 16:20:00.882157,19.42,luxury,US,mobile,22,1,0
T0000602,39703,2025-11-03 20:42:00.882157,86.57,fuel,JP,web,3,1,0
T0000603,19337,2025-10-26 18:05:00.882157,19.51,electronics,IN,atm,11,0,0
T0000604,46487,2025-10-17 10:32:00.882157,105.28,atm_withdrawal,AE,mobile,16,1,0
T0000605,29129,2025-10-25 15:42:00.882157,7.04,atm_withdrawal,DE,atm,20,1,0
T0000606,41921,2025-10-15 19:19:00.882157,55.24,online_sub,GB,mobile,4,1,1
T0000607,43307,2025-11-02 14:11:00.882157,152.73,fuel,IN,web,5,0,0
T0000608,37355,2025-10-21 21:34:00.882157,78.12,luxury,IN,mobile,14,0,0
T0000609,47732,2025-10-26 05:13:00.882157,3.82,fuel,US,pos,7,1,0
T0000610,14835,2025-11-09 00:44:00.882157,13.87,grocery,IN,mobile,19,0,0
T0000611,30159,2025-10-19 18:37:00.882157,21.03,fuel,DE,web,15,1,0
T0000612,48810,2025-11-09 05:28:00.882157,78.29,restaurants,IN,pos,12,0,0
T0000613,48088,2025-10-21 19:29:00.882157,6.7,electronics,IN,mobile,22,0,0
T0000614,23216,2025-10-25 06:27:00.882157,9.3,travel,GB,mobile,14,1,0
T0000615,45547,2025-11-06 19:01:00.882157,5.03,grocery,IN,mobile,19,0,0
T0000616,41471,2025-11-01 13:06:00.882157,11.39,travel,IN,web,12,0,0
T0000617,27308,2025-11-06 19:46:00.882157,7.28,atm_withdrawal,IN,pos,14,0,0
T0000618,37532,2025-10-13 11:21:00.882157,145.15,electronics,US,mobile,1,1,0
T0000619,44349,2025-10-26 14:46:00.882157,13.74,restaurants,JP,web,23,1,0
